,Unnamed: 0,dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,date_full,hour_full
51913,51913,5.1.2019. 11:40:00,1.5,72.8,1.9,0.7,0.0,5.1.2019  11:40:00,40
51914,51914,5.1.2019. 11:30:00,1.6,70.2,2.1,0.7,0.0,5.1.2019  11:30:00,30
51915,51915,5.1.2019. 11:20:00,1.6,70.0,2.2,0.7,0.0,5.1.2019  11:20:00,20
51916,51916,5.1.2019. 11:10:00,1.4,72.3,2.1,0.7,0.0,5.1.2019  11:10:00,10
51917,51917,5.1.2019. 11:00:00,1.0,73.0,1.6,0.7,0.0,5.1.2019  11:00:00,00
51918,51918,5.1.2019. 10:50:00,1.0,73.3,1.6,0.7,0.0,5.1.2019  10:50:00,50
51919,51919,5.1.2019. 10:40:00,0.8,74.4,1.4,0.6,0.0,5.1.2019  10:40:00,40
51920,51920,5.1.2019. 10:30:00,0.6,74.8,1.1,0.7,0.0,5.1.2019  10:30:00,30
51921,51921,5.1.2019. 10:20:00,0.6,75.2,1.1,0.7,0.0,5.1.2019  10:20:00,20
51922,51922,5.1.2019. 10:10:00,0.6,76.0,1.2,0.7,0.0,5.1.2019  10:10:00,10
51923,51923,5.1.2019. 10:00:00,0.3,76.7,0.8,0.7,0.0,5.1.2019  10:00:00,00
51924,51924,5.1.2019. 9:50:00,0.1,78.1,0.6,0.6,0.0,5.1.2019  9:50:00,50
51925,51925,5.1.2019. 9:40:00,-0.1,78.3,0.4,0.7,0.0,5.1.2019  9:40:00,40
51926,51926,5.1.2019. 9:30:00,-0.1,77.0,0.3,0.7,0.0,5.1.2019  9:30:00,30
51927,51927,5.1.2019. 9:20:00,-0.4,78.8,0.1,0.7,0.0,5.1.2019  9:20:00,20
51928,51928,5.1.2019. 9:10:00,-0.5,77.8,0.0,0.7,0.0,5.1.2019  9:10:00,10
51929,51929,5.1.2019. 9:00:00,-0.5,77.3,-0.1,0.6,0.0,5.1.2019  9:00:00,00
51930,51930,5.1.2019. 8:50:00,-0.6,76.2,-0.2,0.7,0.0,5.1.2019  8:50:00,50
51931,51931,5.1.2019. 8:40:00,-0.8,79.4,-0.4,0.7,0.0,5.1.2019  8:40:00,40
51932,51932,5.1.2019. 8:30:00,-1.0,80.9,-0.6,0.7,0.0,5.1.2019  8:30:00,30
51933,51933,5.1.2019. 8:20:00,-1.2,80.9,-0.7,0.7,0.0,5.1.2019  8:20:00,20
51934,51934,5.1.2019. 8:10:00,-1.4,81.5,-0.9,0.7,0.0,5.1.2019  8:10:00,10
51935,51935,5.1.2019. 8:00:00,-1.6,82.7,-1.2,0.7,0.0,5.1.2019  8:00:00,00
51936,51936,5.1.2019. 7:50:00,-1.6,82.7,-1.2,0.7,0.0,5.1.2019  7:50:00,50
51937,51937,5.1.2019. 7:40:00,-1.7,83.4,-1.4,0.7,0.0,5.1.2019  7:40:00,40
51938,51938,5.1.2019. 7:30:00,-1.7,84.1,-1.5,0.7,0.0,5.1.2019  7:30:00,30
51939,51939,5.1.2019. 7:20:00,-1.6,83.7,-1.4,0.7,0.0,5.1.2019  7:20:00,20
51940,51940,5.1.2019. 7:10:00,-1.6,83.9,-1.2,0.7,0.0,5.1.2019  7:10:00,10
51941,51941,5.1.2019. 7:00:00,-1.6,83.4,-1.2,0.7,0.0,5.1.2019  7:00:00,00
51942,51942,5.1.2019. 6:50:00,-1.7,84.2,-1.4,0.7,0.0,5.1.2019  6:50:00,50
51943,51943,5.1.2019. 6:40:00,-1.7,84.2,-1.4,0.7,0.0,5.1.2019  6:40:00,40
51944,51944,5.1.2019. 6:30:00,-1.8,84.4,-1.5,0.7,0.0,5.1.2019  6:30:00,30
51945,51945,5.1.2019. 6:20:00,-1.8,84.3,-1.4,0.7,0.0,5.1.2019  6:20:00,20
51946,51946,5.1.2019. 6:10:00,-1.8,84.2,-1.4,0.7,0.0,5.1.2019  6:10:00,10
51947,51947,5.1.2019. 6:00:00,-1.8,83.9,-1.4,0.7,0.0,5.1.2019  6:00:00,00
51948,51948,5.1.2019. 5:50:00,-1.8,84.1,-1.5,0.7,0.0,5.1.2019  5:50:00,50
51949,51949,5.1.2019. 5:40:00,-1.8,84.4,-1.5,0.7,0.0,5.1.2019  5:40:00,40
51950,51950,5.1.2019. 5:30:00,-1.8,84.6,-1.5,0.7,0.0,5.1.2019  5:30:00,30
51951,51951,5.1.2019. 5:20:00,-1.8,84.7,-1.6,0.7,0.0,5.1.2019  5:20:00,20
51952,51952,5.1.2019. 5:10:00,-1.8,84.8,-1.5,0.7,0.0,5.1.2019  5:10:00,10
51953,51953,5.1.2019. 5:00:00,-2.0,85.6,-1.6,0.7,0.0,5.1.2019  5:00:00,00
51954,51954,5.1.2019. 4:50:00,-2.0,85.9,-1.6,0.7,0.0,5.1.2019  4:50:00,50
51955,51955,5.1.2019. 4:40:00,-2.0,86.0,-1.6,0.7,0.0,5.1.2019  4:40:00,40
51956,51956,5.1.2019. 4:30:00,-2.0,85.9,-1.7,0.7,0.0,5.1.2019  4:30:00,30
51957,51957,5.1.2019. 4:20:00,-2.1,86.0,-1.8,0.7,0.0,5.1.2019  4:20:00,20
51958,51958,5.1.2019. 4:10:00,-2.0,85.9,-1.7,0.7,0.0,5.1.2019  4:10:00,10
51959,51959,5.1.2019. 4:00:00,-2.0,85.8,-1.7,0.7,0.0,5.1.2019  4:00:00,00
51960,51960,5.1.2019. 3:50:00,-2.1,86.2,-1.7,0.7,0.0,5.1.2019  3:50:00,50
51961,51961,5.1.2019. 3:40:00,-2.1,86.3,-1.8,0.7,0.0,5.1.2019  3:40:00,40
51962,51962,5.1.2019. 3:30:00,-2.1,86.3,-1.7,0.7,0.0,5.1.2019  3:30:00,30
51963,51963,5.1.2019. 3:20:00,-2.1,86.4,-1.8,0.7,0.0,5.1.2019  3:20:00,20
51964,51964,5.1.2019. 3:10:00,-2.1,86.3,-1.8,0.7,0.0,5.1.2019  3:10:00,10
51965,51965,5.1.2019. 3:00:00,-2.0,86.2,-1.7,0.7,0.0,5.1.2019  3:00:00,00
51966,51966,5.1.2019. 2:50:00,-2.0,86.0,-1.7,0.7,0.0,5.1.2019  2:50:00,50
51967,51967,5.1.2019. 2:40:00,-2.0,85.7,-1.7,0.7,0.0,5.1.2019  2:40:00,40
51968,51968,5.1.2019. 2:30:00,-2.0,85.7,-1.8,0.8,0.0,5.1.2019  2:30:00,30
51969,51969,5.1.2019. 2:20:00,-1.9,85.3,-1.6,0.7,0.0,5.1.2019  2:20:00,20
51970,51970,5.1.2019. 2:10:00,-2.0,85.3,-1.6,0.7,0.0,5.1.2019  2:10:00,10
51971,51971,5.1.2019. 2:00:00,-2.1,85.3,-1.8,0.7,0.0,5.1.2019  2:00:00,00
51972,51972,5.1.2019. 1:50:00,-2.0,85.1,-1.8,0.7,0.0,5.1.2019  1:50:00,50
51973,51973,5.1.2019. 1:40:00,-2.0,84.6,-1.8,0.7,0.0,5.1.2019  1:40:00,40
51974,51974,5.1.2019. 1:30:00,-2.0,84.5,-1.7,0.7,0.0,5.1.2019  1:30:00,30
51975,51975,5.1.2019. 1:20:00,-1.9,84.2,-1.7,0.7,0.0,5.1.2019  1:20:00,20
51976,51976,5.1.2019. 1:10:00,-1.8,84.0,-1.6,0.8,0.0,5.1.2019  1:10:00,10
51977,51977,5.1.2019. 1:00:00,-1.8,84.0,-1.5,0.8,0.0,5.1.2019  1:00:00,00
51978,51978,5.1.2019. 0:50:00,-1.7,83.4,-1.4,0.7,0.0,5.1.2019  0:50:00,50
51979,51979,5.1.2019. 0:40:00,-1.6,82.3,-1.3,0.7,0.0,5.1.2019  0:40:00,40
51980,51980,5.1.2019. 0:30:00,-1.6,81.8,-1.2,0.7,0.0,5.1.2019  0:30:00,30
51981,51981,5.1.2019. 0:20:00,-1.7,82.0,-1.4,0.7,0.0,5.1.2019  0:20:00,20
51982,51982,5.1.2019. 0:10:00,-1.6,82.0,-1.3,0.8,0.0,5.1.2019  0:10:00,10
51983,51983,5.1.2019. 0:00:00,-1.6,81.7,-1.2,0.8,0.0,5.1.2019  0:00:00,00
51984,51984,4.1.2019. 23:50:00,-1.6,81.6,-1.2,0.7,0.0,4.1.2019  23:50:00,50
51985,51985,4.1.2019. 23:40:00,-1.7,82.6,-1.3,0.7,0.0,4.1.2019  23:40:00,40
51986,51986,4.1.2019. 23:30:00,-1.7,83.1,-1.4,0.7,0.0,4.1.2019  23:30:00,30
51987,51987,4.1.2019. 23:20:00,-1.8,83.8,-1.4,0.7,0.0,4.1.2019  23:20:00,20
51988,51988,4.1.2019. 23:10:00,-1.8,83.6,-1.5,0.7,0.0,4.1.2019  23:10:00,10
51989,51989,4.1.2019. 23:00:00,-2.0,84.7,-1.6,0.7,0.0,4.1.2019  23:00:00,00
51990,51990,4.1.2019. 22:50:00,-2.1,85.8,-1.7,0.7,0.0,4.1.2019  22:50:00,50
51991,51991,4.1.2019. 22:40:00,-2.4,87.1,-1.9,0.8,0.0,4.1.2019  22:40:00,40
51992,51992,4.1.2019. 22:30:00,-2.5,87.3,-2.1,0.8,0.0,4.1.2019  22:30:00,30
51993,51993,4.1.2019. 22:20:00,-2.5,87.2,-2.2,0.7,0.0,4.1.2019  22:20:00,20
51994,51994,4.1.2019. 22:10:00,-2.5,87.1,-2.2,0.8,0.0,4.1.2019  22:10:00,10
51995,51995,4.1.2019. 22:00:00,-2.4,87.2,-2.1,0.7,0.0,4.1.2019  22:00:00,00
51996,51996,4.1.2019. 21:50:00,-2.4,87.1,-2.2,0.8,0.0,4.1.2019  21:50:00,50
51997,51997,4.1.2019. 21:40:00,-2.4,87.0,-2.1,0.8,0.0,4.1.2019  21:40:00,40
51998,51998,4.1.2019. 21:30:00,-2.4,87.0,-2.1,0.7,0.0,4.1.2019  21:30:00,30
51999,51999,4.1.2019. 21:20:00,-2.4,87.0,-2.1,0.8,0.0,4.1.2019  21:20:00,20
52000,52000,4.1.2019. 21:10:00,-2.4,86.9,-2.1,0.8,0.0,4.1.2019  21:10:00,10
52001,52001,4.1.2019. 21:00:00,-2.4,86.8,-2.1,0.8,0.0,4.1.2019  21:00:00,00
52002,52002,4.1.2019. 20:50:00,-2.4,86.8,-2.1,0.7,0.0,4.1.2019  20:50:00,50
52003,52003,4.1.2019. 20:40:00,-2.4,86.7,-2.1,0.8,0.0,4.1.2019  20:40:00,40
52004,52004,4.1.2019. 20:30:00,-2.4,86.5,-2.1,0.8,0.0,4.1.2019  20:30:00,30
52005,52005,4.1.2019. 20:20:00,-2.3,86.1,-2.0,0.8,0.0,4.1.2019  20:20:00,20
52006,52006,4.1.2019. 20:10:00,-2.2,85.5,-1.9,0.8,0.0,4.1.2019  20:10:00,10
52007,52007,4.1.2019. 20:00:00,-2.0,85.1,-1.8,0.8,0.0,4.1.2019  20:00:00,00
52008,52008,4.1.2019. 19:50:00,-2.0,84.7,-1.7,0.7,0.0,4.1.2019  19:50:00,50
52009,52009,4.1.2019. 19:40:00,-1.9,84.3,-1.6,0.8,0.0,4.1.2019  19:40:00,40
52010,52010,4.1.2019. 19:30:00,-1.8,84.0,-1.6,0.8,0.0,4.1.2019  19:30:00,30
52011,52011,4.1.2019. 19:20:00,-1.6,82.9,-1.4,0.8,0.0,4.1.2019  19:20:00,20
52012,52012,4.1.2019. 19:10:00,-1.5,81.7,-1.2,0.8,0.0,4.1.2019  19:10:00,10
52013,52013,4.1.2019. 19:00:00,-1.3,80.2,-1.1,0.8,0.0,4.1.2019  19:00:00,00
52014,52014,4.1.2019. 18:50:00,-0.9,74.1,-0.7,0.8,0.0,4.1.2019  18:50:00,50
52015,52015,4.1.2019. 18:40:00,-1.4,76.5,-1.0,0.8,0.0,4.1.2019  18:40:00,40
52016,52016,4.1.2019. 18:30:00,-1.5,79.9,-1.2,0.8,0.0,4.1.2019  18:30:00,30
52017,52017,4.1.2019. 18:20:00,-1.6,80.0,-1.3,0.8,0.0,4.1.2019  18:20:00,20
52018,52018,4.1.2019. 18:10:00,-1.6,78.2,-1.4,0.8,0.0,4.1.2019  18:10:00,10
52019,52019,4.1.2019. 18:00:00,-1.6,77.3,-1.3,0.8,0.0,4.1.2019  18:00:00,00
52020,52020,4.1.2019. 17:50:00,-1.7,80.3,-1.6,0.8,0.0,4.1.2019  17:50:00,50
52021,52021,4.1.2019. 17:40:00,-1.7,80.7,-1.6,0.8,0.0,4.1.2019  17:40:00,40
52022,52022,4.1.2019. 17:30:00,-1.7,81.4,-1.7,0.8,0.0,4.1.2019  17:30:00,30
52023,52023,4.1.2019. 17:20:00,-1.6,76.7,-1.5,0.8,0.0,4.1.2019  17:20:00,20
52024,52024,4.1.2019. 17:10:00,-1.6,74.6,-1.6,0.8,0.0,4.1.2019  17:10:00,10
52025,52025,4.1.2019. 17:00:00,-1.4,71.6,-1.5,0.8,0.0,4.1.2019  17:00:00,00
52026,52026,4.1.2019. 16:50:00,-1.3,70.7,-1.4,0.8,0.0,4.1.2019  16:50:00,50
52027,52027,4.1.2019. 16:40:00,-1.3,69.9,-1.4,0.8,0.0,4.1.2019  16:40:00,40
52028,52028,4.1.2019. 16:30:00,-1.2,69.7,-1.3,0.8,0.0,4.1.2019  16:30:00,30
52029,52029,4.1.2019. 16:20:00,-1.0,70.4,-1.1,0.8,0.0,4.1.2019  16:20:00,20
52030,52030,4.1.2019. 16:10:00,-0.7,71.3,-0.8,0.8,0.0,4.1.2019  16:10:00,10
52031,52031,4.1.2019. 16:00:00,-0.6,71.3,-0.6,0.8,0.0,4.1.2019  16:00:00,00
52032,52032,4.1.2019. 15:50:00,-0.3,69.6,-0.2,0.8,0.0,4.1.2019  15:50:00,50
52033,52033,4.1.2019. 15:40:00,0.4,61.5,0.6,0.8,0.0,4.1.2019  15:40:00,40
52034,52034,4.1.2019. 15:30:00,0.7,60.2,1.1,0.8,0.0,4.1.2019  15:30:00,30
52035,52035,4.1.2019. 15:20:00,1.2,61.8,3.1,0.8,0.0,4.1.2019  15:20:00,20
52036,52036,4.1.2019. 15:10:00,1.4,58.0,2.3,0.8,0.0,4.1.2019  15:10:00,10
52037,52037,4.1.2019. 15:00:00,1.2,56.7,3.6,0.8,0.0,4.1.2019  15:00:00,00
52038,52038,4.1.2019. 14:50:00,1.3,59.7,3.9,0.8,0.0,4.1.2019  14:50:00,50
52039,52039,4.1.2019. 14:40:00,1.4,57.0,2.1,0.8,0.0,4.1.2019  14:40:00,40
52040,52040,4.1.2019. 14:30:00,1.4,59.9,3.4,0.8,0.0,4.1.2019  14:30:00,30
52041,52041,4.1.2019. 14:20:00,1.2,59.0,2.9,0.8,0.0,4.1.2019  14:20:00,20
52042,52042,4.1.2019. 14:10:00,0.8,60.5,2.0,0.8,0.0,4.1.2019  14:10:00,10
52043,52043,4.1.2019. 14:00:00,1.1,58.7,3.2,0.8,0.0,4.1.2019  14:00:00,00
52044,52044,4.1.2019. 13:50:00,1.0,59.5,2.4,0.8,0.0,4.1.2019  13:50:00,50
52045,52045,4.1.2019. 13:40:00,0.9,60.7,1.8,0.8,0.0,4.1.2019  13:40:00,40
52046,52046,4.1.2019. 13:30:00,1.5,56.5,2.6,0.8,0.0,4.1.2019  13:30:00,30
52047,52047,4.1.2019. 13:20:00,1.5,57.5,2.4,0.8,0.0,4.1.2019  13:20:00,20
52048,52048,4.1.2019. 13:10:00,1.5,60.9,2.9,0.8,0.0,4.1.2019  13:10:00,10
52049,52049,4.1.2019. 13:00:00,1.0,61.9,2.6,0.8,0.0,4.1.2019  13:00:00,00
52050,52050,4.1.2019. 12:50:00,1.9,58.4,5.1,0.8,0.0,4.1.2019  12:50:00,50
52051,52051,4.1.2019. 12:40:00,0.8,61.1,2.4,0.8,0.0,4.1.2019  12:40:00,40
52052,52052,4.1.2019. 12:30:00,0.5,61.0,1.8,0.8,0.0,4.1.2019  12:30:00,30
52053,52053,4.1.2019. 12:20:00,0.8,62.9,3.6,0.8,0.0,4.1.2019  12:20:00,20
52054,52054,4.1.2019. 12:10:00,0.4,61.6,1.3,0.8,0.0,4.1.2019  12:10:00,10
52055,52055,4.1.2019. 12:00:00,0.3,65.5,1.9,0.8,0.0,4.1.2019  12:00:00,00
52056,52056,4.1.2019. 11:50:00,0.2,65.8,1.1,0.8,0.0,4.1.2019  11:50:00,50
52057,52057,4.1.2019. 11:40:00,0.6,65.9,2.1,0.8,0.0,4.1.2019  11:40:00,40
52058,52058,4.1.2019. 11:30:00,-0.1,64.4,0.9,0.8,0.0,4.1.2019  11:30:00,30
52059,52059,4.1.2019. 11:20:00,-0.3,65.3,0.4,0.8,0.0,4.1.2019  11:20:00,20
52060,52060,4.1.2019. 11:10:00,-0.6,65.1,0.0,0.8,0.0,4.1.2019  11:10:00,10
52061,52061,4.1.2019. 11:00:00,-0.7,64.3,-0.1,0.8,0.0,4.1.2019  11:00:00,00
52062,52062,4.1.2019. 10:50:00,-0.8,63.8,-0.2,0.8,0.0,4.1.2019  10:50:00,50
52063,52063,4.1.2019. 10:40:00,-0.5,62.9,0.4,0.8,0.0,4.1.2019  10:40:00,40
52064,52064,4.1.2019. 10:30:00,-0.2,63.0,1.6,0.8,0.0,4.1.2019  10:30:00,30
52065,52065,4.1.2019. 10:20:00,-0.1,61.0,2.3,0.8,0.0,4.1.2019  10:20:00,20
52066,52066,4.1.2019. 10:10:00,0.0,62.0,2.7,0.8,0.0,4.1.2019  10:10:00,10
52067,52067,4.1.2019. 10:00:00,-0.3,63.8,2.3,0.8,0.0,4.1.2019  10:00:00,00
52068,52068,4.1.2019. 9:50:00,-1.3,65.2,-0.3,0.8,0.0,4.1.2019  9:50:00,50
52069,52069,4.1.2019. 9:40:00,-1.5,67.5,-0.8,0.8,0.0,4.1.2019  9:40:00,40
52070,52070,4.1.2019. 9:30:00,-0.7,67.4,1.7,0.8,0.0,4.1.2019  9:30:00,30
52071,52071,4.1.2019. 9:20:00,-2.1,72.7,-1.5,0.8,0.0,4.1.2019  9:20:00,20
52072,52072,4.1.2019. 9:10:00,-1.9,73.5,-1.2,0.8,0.0,4.1.2019  9:10:00,10
52073,52073,4.1.2019. 9:00:00,-1.3,72.5,-0.6,0.8,0.0,4.1.2019  9:00:00,00
52074,52074,4.1.2019. 8:50:00,-1.5,72.5,0.3,0.8,0.0,4.1.2019  8:50:00,50
52075,52075,4.1.2019. 8:40:00,-1.6,72.6,0.0,0.8,0.0,4.1.2019  8:40:00,40
52076,52076,4.1.2019. 8:30:00,-1.8,73.0,-0.5,0.8,0.0,4.1.2019  8:30:00,30
52077,52077,4.1.2019. 8:20:00,-2.1,73.1,-2.0,0.8,0.0,4.1.2019  8:20:00,20
52078,52078,4.1.2019. 8:10:00,-3.0,75.9,-2.8,0.8,0.0,4.1.2019  8:10:00,10
52079,52079,4.1.2019. 8:00:00,-3.0,74.7,-2.9,0.8,0.0,4.1.2019  8:00:00,00
52080,52080,4.1.2019. 7:50:00,-3.3,75.0,-3.2,0.8,0.0,4.1.2019  7:50:00,50
52081,52081,4.1.2019. 7:40:00,-3.2,73.9,-3.1,0.8,0.0,4.1.2019  7:40:00,40
52082,52082,4.1.2019. 7:30:00,-3.3,74.1,-3.1,0.8,0.0,4.1.2019  7:30:00,30
52083,52083,4.1.2019. 7:20:00,-3.1,73.9,-2.8,0.8,0.0,4.1.2019  7:20:00,20
52084,52084,4.1.2019. 7:10:00,-3.1,74.6,-2.8,0.8,0.0,4.1.2019  7:10:00,10
52085,52085,4.1.2019. 7:00:00,-3.3,75.5,-2.9,0.8,0.0,4.1.2019  7:00:00,00
52086,52086,4.1.2019. 6:50:00,-3.5,75.7,-3.2,0.8,0.0,4.1.2019  6:50:00,50
52087,52087,4.1.2019. 6:40:00,-4.8,79.6,-4.8,0.8,0.0,4.1.2019  6:40:00,40
52088,52088,4.1.2019. 6:30:00,-5.3,80.0,-5.6,0.8,0.0,4.1.2019  6:30:00,30
52089,52089,4.1.2019. 6:20:00,-5.1,80.0,-5.4,0.8,0.0,4.1.2019  6:20:00,20
52090,52090,4.1.2019. 6:10:00,-4.8,79.0,-4.9,0.9,0.0,4.1.2019  6:10:00,10
52091,52091,4.1.2019. 6:00:00,-4.4,77.6,-4.4,0.8,0.0,4.1.2019  6:00:00,00
52092,52092,4.1.2019. 5:50:00,-4.3,77.6,-4.3,0.9,0.0,4.1.2019  5:50:00,50
52093,52093,4.1.2019. 5:40:00,-4.1,77.6,-4.2,0.8,0.0,4.1.2019  5:40:00,40
52094,52094,4.1.2019. 5:30:00,-3.9,77.3,-3.9,0.8,0.0,4.1.2019  5:30:00,30
52095,52095,4.1.2019. 5:20:00,-3.7,76.9,-3.6,0.8,0.0,4.1.2019  5:20:00,20
52096,52096,4.1.2019. 5:10:00,-3.6,77.1,-3.5,0.8,0.0,4.1.2019  5:10:00,10
52097,52097,4.1.2019. 5:00:00,-3.5,76.6,-3.3,0.9,0.0,4.1.2019  5:00:00,00
52098,52098,4.1.2019. 4:50:00,-3.8,77.8,-3.6,0.9,0.0,4.1.2019  4:50:00,50
52099,52099,4.1.2019. 4:40:00,-3.9,78.3,-3.8,0.9,0.0,4.1.2019  4:40:00,40
52100,52100,4.1.2019. 4:30:00,-4.0,79.1,-3.9,0.9,0.0,4.1.2019  4:30:00,30
52101,52101,4.1.2019. 4:20:00,-3.8,79.0,-3.7,0.9,0.0,4.1.2019  4:20:00,20
52102,52102,4.1.2019. 4:10:00,-3.7,78.5,-3.6,0.9,0.0,4.1.2019  4:10:00,10
52103,52103,4.1.2019. 4:00:00,-3.5,78.1,-3.4,0.9,0.0,4.1.2019  4:00:00,00
52104,52104,4.1.2019. 3:50:00,-3.4,78.6,-3.2,0.9,0.0,4.1.2019  3:50:00,50
52105,52105,4.1.2019. 3:40:00,-3.3,77.9,-3.1,0.8,0.0,4.1.2019  3:40:00,40
52106,52106,4.1.2019. 3:30:00,-3.8,78.8,-3.6,0.9,0.0,4.1.2019  3:30:00,30
52107,52107,4.1.2019. 3:20:00,-4.6,80.4,-4.6,0.9,0.0,4.1.2019  3:20:00,20
52108,52108,4.1.2019. 3:10:00,-4.7,80.6,-4.8,0.9,0.0,4.1.2019  3:10:00,10
52109,52109,4.1.2019. 3:00:00,-4.3,79.9,-4.2,0.9,0.0,4.1.2019  3:00:00,00
52110,52110,4.1.2019. 2:50:00,-4.1,79.8,-3.9,0.9,0.0,4.1.2019  2:50:00,50
52111,52111,4.1.2019. 2:40:00,-4.3,80.6,-4.2,0.9,0.0,4.1.2019  2:40:00,40
52112,52112,4.1.2019. 2:30:00,-4.8,82.3,-4.6,0.9,0.0,4.1.2019  2:30:00,30
52113,52113,4.1.2019. 2:20:00,-5.1,82.7,-5.1,0.9,0.0,4.1.2019  2:20:00,20
52114,52114,4.1.2019. 2:10:00,-5.1,83.0,-5.2,0.9,0.0,4.1.2019  2:10:00,10
52115,52115,4.1.2019. 2:00:00,-4.6,82.0,-4.7,0.9,0.0,4.1.2019  2:00:00,00
52116,52116,4.1.2019. 1:50:00,-4.2,81.3,-4.2,0.9,0.0,4.1.2019  1:50:00,50
52117,52117,4.1.2019. 1:40:00,-4.1,81.8,-4.1,0.9,0.0,4.1.2019  1:40:00,40
52118,52118,4.1.2019. 1:30:00,-4.0,82.1,-3.8,0.9,0.0,4.1.2019  1:30:00,30
52119,52119,4.1.2019. 1:20:00,-4.2,81.8,-4.1,0.9,0.0,4.1.2019  1:20:00,20
52120,52120,4.1.2019. 1:10:00,-4.2,81.7,-4.1,0.9,0.0,4.1.2019  1:10:00,10
52121,52121,4.1.2019. 1:00:00,-3.9,81.3,-3.9,0.9,0.0,4.1.2019  1:00:00,00
52122,52122,4.1.2019. 0:50:00,-3.9,81.7,-3.9,0.9,0.0,4.1.2019  0:50:00,50
52123,52123,4.1.2019. 0:40:00,-4.0,82.0,-3.9,0.9,0.0,4.1.2019  0:40:00,40
52124,52124,4.1.2019. 0:30:00,-3.7,81.6,-3.6,0.9,0.0,4.1.2019  0:30:00,30
52125,52125,4.1.2019. 0:20:00,-3.5,81.8,-3.4,0.9,0.0,4.1.2019  0:20:00,20
52126,52126,4.1.2019. 0:10:00,-3.3,81.4,-3.2,0.9,0.0,4.1.2019  0:10:00,10
52127,52127,4.1.2019. 0:00:00,-3.2,81.6,-3.1,0.9,0.0,4.1.2019  0:00:00,00
52128,52128,3.1.2019. 23:50:00,-3.0,81.1,-2.9,0.9,0.0,3.1.2019  23:50:00,50
52129,52129,3.1.2019. 23:40:00,-3.0,81.6,-2.8,0.9,0.0,3.1.2019  23:40:00,40
52130,52130,3.1.2019. 23:30:00,-3.4,82.3,-3.4,0.9,0.0,3.1.2019  23:30:00,30
52131,52131,3.1.2019. 23:20:00,-3.5,82.4,-3.4,0.9,0.0,3.1.2019  23:20:00,20
52132,52132,3.1.2019. 23:10:00,-3.5,83.1,-3.4,0.9,0.0,3.1.2019  23:10:00,10
52133,52133,3.1.2019. 23:00:00,-3.7,83.3,-3.7,0.9,0.0,3.1.2019  23:00:00,00
52134,52134,3.1.2019. 22:50:00,-3.5,83.7,-3.4,0.9,0.0,3.1.2019  22:50:00,50
52135,52135,3.1.2019. 22:40:00,-3.5,84.1,-3.4,0.9,0.0,3.1.2019  22:40:00,40
52136,52136,3.1.2019. 22:30:00,-3.4,84.4,-3.2,0.9,0.0,3.1.2019  22:30:00,30
52137,52137,3.1.2019. 22:20:00,-3.6,85.3,-3.4,0.9,0.0,3.1.2019  22:20:00,20
52138,52138,3.1.2019. 22:10:00,-3.6,85.5,-3.6,0.9,0.0,3.1.2019  22:10:00,10
52139,52139,3.1.2019. 22:00:00,-3.6,85.6,-3.5,0.9,0.0,3.1.2019  22:00:00,00
52140,52140,3.1.2019. 21:50:00,-3.6,85.5,-3.5,0.9,0.0,3.1.2019  21:50:00,50
52141,52141,3.1.2019. 21:40:00,-3.3,85.2,-3.2,0.9,0.0,3.1.2019  21:40:00,40
52142,52142,3.1.2019. 21:30:00,-3.1,85.4,-2.9,0.9,0.0,3.1.2019  21:30:00,30
52143,52143,3.1.2019. 21:20:00,-2.9,85.7,-2.9,0.9,0.0,3.1.2019  21:20:00,20
52144,52144,3.1.2019. 21:10:00,-2.7,86.2,-2.6,0.9,0.0,3.1.2019  21:10:00,10
52145,52145,3.1.2019. 21:00:00,-2.9,87.5,-2.9,0.9,0.0,3.1.2019  21:00:00,00
52146,52146,3.1.2019. 20:50:00,-2.9,87.6,-2.9,0.9,0.0,3.1.2019  20:50:00,50
52147,52147,3.1.2019. 20:40:00,-2.8,88.2,-2.6,0.9,0.0,3.1.2019  20:40:00,40
52148,52148,3.1.2019. 20:30:00,-2.6,88.7,-2.4,0.9,0.0,3.1.2019  20:30:00,30
52149,52149,3.1.2019. 20:20:00,-2.5,89.1,-2.3,0.9,0.0,3.1.2019  20:20:00,20
52150,52150,3.1.2019. 20:10:00,-2.5,89.3,-2.2,0.9,0.0,3.1.2019  20:10:00,10
52151,52151,3.1.2019. 20:00:00,-2.3,89.6,-2.1,0.9,0.0,3.1.2019  20:00:00,00
52152,52152,3.1.2019. 19:50:00,-1.9,89.9,-1.6,0.9,0.0,3.1.2019  19:50:00,50
52153,52153,3.1.2019. 19:40:00,-1.8,90.0,-1.4,0.9,0.0,3.1.2019  19:40:00,40
52154,52154,3.1.2019. 19:30:00,-1.9,90.0,-1.6,0.9,0.0,3.1.2019  19:30:00,30
52155,52155,3.1.2019. 19:20:00,-1.9,90.0,-1.6,0.9,0.0,3.1.2019  19:20:00,20
52156,52156,3.1.2019. 19:10:00,-1.8,90.0,-1.5,0.9,0.0,3.1.2019  19:10:00,10
52157,52157,3.1.2019. 19:00:00,-1.7,89.9,-1.4,0.9,0.0,3.1.2019  19:00:00,00
52158,52158,3.1.2019. 18:50:00,-1.8,89.8,-1.5,0.9,0.0,3.1.2019  18:50:00,50
